;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023
285;0.0;287.0;-644.5;599.0;288.0;-679.5;378.0;180.5;386.5;-449.5
286;0.0;399.5;-513.5;732.5;271.5;-504.0;292.5;0.0;333.5;-1047.5
287;0.0;150.0;-890.0;1036.5;291.0;131.0;377.5;43.5;342.5;-1286.5
288;-185.5;-613.5;-1109.5;430.0;-338.5;-173.0;453.5;283.5;-838.0;-1286.0
289;-908.0;-962.0;-963.0;-540.5;-650.5;-1134.0;265.0;236.0;-697.0;-1179.5
290;-1048.5;-813.5;-1154.0;-826.0;-896.0;-1291.5;324.0;-118.5;-711.5;-1283.0
291;-818.5;-859.0;-1276.0;-1133.5;-1135.5;-1291.0;57.5;-617.5;-735.5;-1197.5
292;-1161.0;-961.5;-681.0;-1131.5;-974.5;-1291.5;0.0;-809.5;-1181.0;-1281.0
293;-950.5;-961.0;-175.5;-988.5;-1028.0;-1292.0;0.0;-171.0;-1112.0;-1167.0
294;-451.0;-814.0;5.0;-496.0;-1133.0;-1289.5;0.0;66.5;-196.0;-220.0
295;479.5;408.0;528.5;369.0;-374.5;-1288.5;422.0;366.0;192.5;231.0
296;293.0;819.5;429.5;431.0;104.5;-1287.5;642.0;405.0;474.5;751.0
297;244.0;1081.0;722.0;516.0;512.0;-1287.5;1003.5;754.5;309.0;1469.0
298;184.5;745.0;304.0;358.0;463.5;-794.5;1166.5;809.0;95.0;1272.5
299;97.5;295.5;162.0;416.5;534.5;-248.5;1158.5;822.0;120.5;867.0
300;116.5;287.0;315.0;675.5;864.5;0.0;1078.5;1023.0;89.5;391.0
301;228.0;407.5;306.5;500.0;904.5;-652.0;953.0;594.0;-146.5;370.0
302;360.5;363.5;342.0;344.5;761.0;-1287.0;691.5;486.5;-292.5;361.5
303;233.5;352.0;395.5;375.5;424.0;-1286.5;685.5;540.5;-325.0;388.0
304;486.5;229.5;392.0;358.0;351.0;-1285.5;639.5;248.0;-79.5;441.0
305;423.5;329.5;420.5;362.5;571.5;-726.5;836.0;283.5;54.0;460.5
306;684.5;367.5;1007.0;486.5;929.5;0.0;888.0;466.0;388.5;668.5
307;737.0;346.5;1135.0;323.0;722.5;634.0;539.5;634.0;473.0;862.5
308;210.5;163.0;479.0;538.0;419.0;52.0;396.0;84.0;383.5;818.0
309;89.5;128.5;166.0;411.5;-472.5;-617.5;95.0;-373.0;386.5;415.0
310;384.0;325.5;391.5;522.5;-495.5;-332.5;413.0;-485.0;333.5;445.5
311;127.5;160.0;0.0;593.5;-326.0;-115.5;-15.0;-485.5;342.5;259.5
312;-570.5;-361.0;-947.5;168.5;-594.0;-811.5;-802.0;-485.0;126.5;80.5
313;-1048.0;-963.5;-1280.5;-490.5;-975.0;-1224.5;-1284.0;-485.0;0.0;-649.0
314;-1144.5;-963.5;-1281.5;-667.5;-975.0;-1284.0;-1281.0;-823.0;-725.0;-830.0
315;-1206.0;-963.0;-1279.0;-975.5;-1217.5;-1283.0;-1281.0;-1084.5;-1217.0;-1129.0
316;-1205.5;-751.5;-1277.0;-975.5;-1292.0;-1281.0;-1281.0;-1128.5;-1173.0;-1184.5
317;-1204.5;-486.5;-1278.0;-975.0;-1293.0;-1281.0;-1281.0;-1127.0;-1187.0;-1286.0
318;-549.0;-111.5;-579.5;-974.5;-1292.0;-340.0;-1078.5;-266.0;-1109.0;-1209.5
319;460.5;103.5;290.5;-831.5;-1292.0;382.0;247.5;242.0;-534.0;-1111.5
320;648.5;74.0;739.0;-190.5;-1130.0;472.0;438.5;620.5;-263.0;-141.5
321;544.0;0.5;996.0;329.5;-704.5;427.0;174.5;713.0;0.0;0.0
322;555.0;4.0;690.5;345.5;-328.0;421.5;176.5;773.5;0.0;-261.5
323;704.0;545.0;650.0;308.5;163.0;406.0;237.0;868.5;0.0;-435.5
324;433.0;874.5;388.0;4.0;830.0;418.0;853.0;983.0;-73.5;-528.5
325;297.0;534.5;146.0;-528.0;224.5;479.5;924.5;724.5;-728.0;-941.5
326;324.0;204.5;180.5;-974.0;-460.5;484.0;1319.0;394.5;-226.0;-1159.5
327;216.0;165.0;249.5;-518.5;-849.5;423.5;538.5;434.0;-31.0;-1155.0
328;378.5;134.5;216.0;-922.0;-1132.5;411.5;334.5;374.5;0.0;-1163.0
329;535.5;392.0;502.5;-387.0;-803.5;384.0;342.5;326.0;51.5;-816.0
330;1108.5;593.5;853.5;139.0;604.0;517.0;594.5;549.0;297.5;0.0
331;783.0;474.5;634.0;307.5;1259.0;977.0;766.0;276.5;357.0;-146.5
332;483.0;242.0;324.5;202.0;1032.0;1117.5;498.5;0.0;339.5;-784.5
333;55.0;39.5;154.5;42.0;429.5;668.5;385.5;-73.0;353.5;-1183.0
334;140.5;0.0;517.0;-32.5;358.5;625.0;385.5;-82.0;289.0;-1125.0
335;45.0;-287.5;235.0;-164.0;67.0;800.0;133.0;0.0;58.0;-1095.0
336;-316.5;-770.5;-223.0;-510.5;-375.5;35.5;-468.5;-218.0;126.5;-1191.5
337;-965.0;-963.5;-1210.5;-1051.5;-1107.0;-690.5;-1271.5;-640.5;0.0;-1140.5
338;-965.0;-963.5;-1283.0;-1132.0;-1292.0;-1112.0;-1286.0;-1093.0;-725.0;-686.5
339;-965.0;-963.0;-1283.0;-1131.5;-1292.0;-1287.5;-1285.0;-1287.5;-1217.0;-790.5
340;-965.0;-963.5;-1132.5;-1131.0;-1290.0;-1287.0;-1166.0;-1103.0;-1173.0;-1245.5
341;-964.5;-964.0;-1259.5;-1133.0;-816.5;-1284.0;-1076.5;-808.0;-1187.0;-1278.0
342;-769.5;-230.5;-777.0;-1131.5;6.5;-257.5;-1133.0;-53.5;-1109.0;-1277.5
343;506.5;51.5;0.0;-1130.5;739.0;352.5;-152.5;748.0;-534.0;-1278.0
344;1203.5;89.0;157.5;-1130.5;1034.5;653.5;239.5;1105.5;-263.0;-1277.0
345;1435.0;3.0;593.0;-980.5;765.5;613.0;502.0;1405.0;0.0;-1135.5
346;1367.0;119.0;508.0;-1112.5;766.5;362.0;696.0;1489.0;0.0;-421.5
347;1379.5;229.5;410.5;-1059.5;660.0;198.5;569.0;1350.0;0.0;-483.5
348;1435.5;221.0;237.0;-849.0;588.0;233.5;272.5;1220.0;-73.5;-588.5
349;1051.0;143.5;207.0;-1036.0;765.5;378.5;422.0;1292.0;-728.0;-1006.0
350;0.0;81.0;164.5;-1129.5;708.5;339.0;407.0;1411.0;-226.0;-1276.0
351;0.0;0.0;289.0;-1129.5;695.0;347.0;423.0;1001.5;-31.0;-1130.5
352;1.0;192.0;453.5;-1126.5;504.5;316.5;411.5;801.5;0.0;-1169.5
353;74.5;107.5;519.0;-516.0;497.5;405.5;340.5;777.0;51.5;-610.0
354;225.5;207.5;386.0;373.0;1348.0;416.0;489.5;663.5;297.5;0.0
355;280.0;902.0;245.5;364.0;1163.5;736.5;568.0;731.5;357.0;267.0
356;585.5;229.0;212.0;188.0;361.0;459.5;335.5;468.5;339.5;237.0
357;0.0;-536.5;211.5;69.5;108.5;438.0;216.5;384.5;353.5;0.0
358;168.0;-395.0;262.5;0.0;630.5;538.0;146.0;201.0;289.0;154.5
359;-218.5;0.0;207.0;-388.5;435.5;654.5;57.5;289.0;0.0;411.5
360;-914.0;-443.5;-244.0;-648.0;-355.5;78.0;-143.5;606.5;145.0;-64.0
361;-1211.5;-963.5;-1209.0;-820.0;-1153.0;-324.0;-325.0;455.5;-116.0;-615.0
362;-1211.5;-962.5;-1285.0;-966.5;-1297.5;-852.5;-539.5;388.0;-74.5;-730.5
363;-1211.5;-962.0;-1284.0;-967.5;-1296.5;-1287.0;-950.0;334.5;-72.0;-849.5
364;-1210.5;-962.0;-1283.5;-966.0;-1296.0;-1284.5;-1127.0;103.5;-62.0;-854.0
365;-1142.0;-961.0;-1281.5;-883.5;-1293.5;-1229.0;-917.0;112.5;-71.5;-1114.0
366;-411.0;-357.0;-1279.5;-391.0;-864.5;-85.5;-153.0;241.5;-32.0;-143.0
367;527.5;206.0;-985.0;243.5;-50.0;286.5;241.5;247.5;1.0;557.0
368;759.5;259.0;-163.0;806.0;890.0;228.5;498.5;251.5;363.5;1065.5
369;857.0;125.0;211.0;788.5;915.5;264.5;389.0;165.5;605.5;965.5
370;354.5;59.5;346.0;853.5;854.0;206.5;153.0;0.0;465.5;495.5
371;221.5;127.5;265.5;782.0;273.0;242.5;97.0;0.0;311.0;323.0
372;616.5;131.0;447.0;316.0;267.5;297.0;198.5;157.5;314.5;277.0
373;256.5;319.0;373.5;20.0;267.0;279.0;278.5;387.0;284.5;374.5
374;478.5;317.5;72.5;50.0;203.5;275.5;336.0;243.0;281.0;407.5
375;489.5;393.5;-583.0;377.5;0.0;293.5;433.0;-140.5;310.5;366.0
376;509.5;363.0;-1066.5;249.0;277.5;311.0;211.5;1.0;330.0;293.0
377;364.5;394.5;-785.0;419.0;422.5;423.5;0.0;139.5;255.5;382.0
378;622.5;568.5;198.5;680.0;562.0;328.5;0.0;528.0;569.5;591.0
379;995.5;285.0;860.0;752.0;452.0;366.0;15.0;552.0;536.5;559.0
380;537.0;260.5;437.5;310.0;-45.5;140.0;823.0;286.0;371.0;563.5
381;175.5;127.5;294.0;0.0;-843.5;-293.5;248.0;43.5;363.5;342.5
382;1.0;272.0;417.0;600.0;-1295.5;-497.0;0.0;599.5;260.0;335.0
383;0.0;445.5;578.5;1082.5;-1296.0;-324.0;0.0;251.5;198.0;306.0
384;-590.5;126.0;408.0;787.0;-182.5;-776.5;-560.5;214.5;145.0;-289.5
385;-1179.5;-641.0;-59.0;142.0;-459.5;-968.0;-649.0;206.0;-116.0;-947.5
386;-1142.5;-874.5;-852.5;-250.5;-1147.5;-1139.5;-972.5;96.0;-74.5;-1033.0
387;-946.0;-963.0;-1125.5;-1052.5;-1293.5;-1284.0;-1257.0;-596.0;-72.0;-1209.0
388;-805.0;-964.5;-1125.0;-1128.0;-1292.0;-1283.0;-1285.0;-974.0;-62.0;-1272.5
389;-1169.0;-894.0;-1125.0;-1128.0;-1268.0;-1177.0;-1255.0;-1127.5;-71.5;-1039.0
390;-541.5;-804.5;-1124.5;124.0;-605.0;-825.5;-581.0;-1135.5;-32.0;-415.0
391;1034.5;-79.5;-1122.0;1111.5;163.0;-158.0;264.0;-1135.5;1.0;302.0
392;1350.0;395.5;-863.0;989.0;966.5;201.0;414.0;-1075.5;363.5;921.5
393;1251.0;536.5;-357.0;1096.5;1228.0;244.0;385.0;-813.0;605.5;1547.5
394;1339.5;380.0;23.5;943.0;744.0;321.0;372.0;-813.0;465.5;1540.0
395;1373.5;288.5;444.5;541.5;520.5;262.0;426.0;-527.0;311.0;1455.5
396;1339.5;238.0;460.0;162.0;469.0;169.0;402.0;-16.5;314.5;793.0
397;961.5;143.0;1.5;0.0;149.0;181.5;360.5;-598.5;284.5;211.0
398;521.5;-372.5;-558.0;0.0;-203.5;204.5;290.5;-973.0;281.0;128.0
399;370.5;-775.5;-804.0;-159.0;-653.0;262.0;385.0;-220.0;310.5;126.0
400;564.0;-962.5;-744.0;-167.5;-93.5;268.5;377.5;63.0;330.0;260.0
401;762.5;-207.5;164.0;301.0;278.0;348.0;391.0;68.5;255.5;371.5
402;1358.5;470.5;509.5;1065.5;833.5;296.5;567.5;400.5;569.5;720.0
403;1303.0;426.5;659.0;1067.0;1071.5;309.0;565.0;327.5;536.5;512.0
404;1134.5;107.5;499.5;435.5;340.5;271.0;343.5;39.0;371.0;525.5
405;285.0;-813.0;389.5;182.0;-577.5;247.5;371.0;-478.5;363.5;64.5
406;0.0;-482.5;480.5;185.0;-964.0;286.0;479.5;-262.0;260.0;-154.0
407;0.0;570.0;207.5;202.0;-815.5;210.0;639.5;223.5;0.0;-423.5
408;-365.5;-177.0;56.0;649.0;-981.5;-45.5;443.0;329.5;198.5;-651.0
409;-971.5;-770.0;-671.0;324.0;-1296.5;-645.0;0.0;275.5;147.5;-1081.5
410;-1026.5;-866.0;-1242.5;-288.0;-1295.0;-644.0;0.0;-54.0;358.5;-1152.5
411;-1216.0;-962.0;-1277.0;-1005.5;-1294.0;-910.0;-527.5;-797.0;-735.0;-1143.5
412;-1216.0;-961.0;-1277.0;-1061.0;-1294.0;-1264.0;-648.0;-972.5;-873.0;-1172.5
413;-1059.0;-960.5;-1275.0;-561.0;-1292.0;-850.5;-529.5;-668.0;-873.5;-1013.0
414;-1057.0;-961.0;-259.5;656.0;-799.0;48.5;-94.5;241.5;-594.5;192.0
415;-1056.5;-960.0;409.0;998.0;637.0;759.5;0.0;897.0;-190.0;371.5
416;-690.0;-761.5;334.0;1127.5;861.5;795.0;0.0;1481.0;193.0;555.0
417;354.5;-190.0;287.5;1272.5;967.5;287.0;0.0;693.5;555.5;715.0
418;857.0;113.5;713.0;1195.5;947.0;285.0;2.5;198.0;795.0;74.5
419;269.0;119.5;1141.5;939.0;921.5;192.5;416.0;174.0;852.5;10.5
420;226.0;123.5;525.5;359.0;389.0;306.5;378.5;158.5;784.0;263.0
421;115.0;55.0;556.0;390.5;-61.5;301.5;181.5;80.5;531.0;84.0
422;-336.0;-553.5;519.5;515.0;-709.5;335.0;137.5;227.5;433.0;0.0
423;-744.5;-941.5;486.0;441.5;-769.5;361.5;270.5;69.0;437.0;52.5
424;-826.0;-771.5;504.5;405.0;-364.0;399.0;71.0;106.5;430.5;181.5
425;132.0;-15.0;899.5;391.0;352.0;391.0;0.0;418.0;438.5;201.5
426;733.5;353.0;1177.5;640.5;756.5;283.5;36.0;751.0;820.5;639.0
427;730.5;524.5;1211.0;641.0;639.5;242.0;171.0;390.0;933.0;929.5
428;-186.0;240.0;1416.0;309.0;36.0;402.0;147.0;194.5;415.0;398.0
429;-853.0;332.5;604.0;141.0;-818.0;601.0;186.5;207.0;211.5;0.0
430;-234.0;298.5;399.0;273.0;-1126.5;432.0;365.5;448.5;75.0;866.5
431;-197.5;32.5;293.0;405.5;-1272.5;349.0;54.5;620.0;67.0;1104.0
432;-613.5;-490.5;422.0;414.0;-1294.0;477.0;0.0;481.5;198.5;290.0
433;-1187.5;-571.0;5.5;420.5;-1133.5;261.5;0.0;218.5;147.5;-647.5
434;-1213.5;-481.0;-538.0;176.5;-1225.5;136.0;-535.0;-291.0;358.5;-855.5
435;-1215.5;-852.0;-1125.5;-179.0;-1292.0;-133.5;-1195.5;-1109.0;-735.0;-1127.0
436;-1215.0;-959.0;-1124.5;-327.0;-1292.0;-917.0;-1284.0;-1135.5;-873.0;-629.5
437;-1063.5;-957.5;-541.0;-112.0;-997.5;-716.5;-1281.0;-1088.5;-873.5;0.0
438;-1197.0;-213.0;92.0;402.0;240.5;-222.0;-1281.0;-405.5;-594.5;38.0
439;-1214.0;296.0;423.0;1099.0;994.5;387.0;-1281.0;369.5;-190.0;786.0
440;-1212.0;383.5;737.5;1138.5;1364.5;454.5;-1034.0;1045.0;193.0;1484.5
441;-1024.0;222.5;806.0;1138.0;1241.0;377.5;-149.0;966.0;555.5;1517.5
442;176.5;342.0;758.0;919.5;916.5;337.0;94.0;517.0;795.0;1377.5
443;451.5;1081.0;658.0;1094.5;663.0;245.5;100.0;616.5;852.5;1044.0
444;397.0;585.0;320.0;524.0;463.0;185.5;85.0;688.5;784.0;684.5
445;54.5;418.0;314.5;419.5;326.5;187.0;-203.5;641.5;531.0;0.0
446;-200.0;378.0;462.0;933.5;335.5;145.0;-786.0;326.0;433.0;-416.0
447;-801.0;189.0;315.5;598.0;389.0;0.0;-963.0;361.0;437.0;-539.0
448;-1183.0;220.5;477.5;551.5;458.0;0.0;-791.0;356.0;430.5;-472.0
449;-1073.0;249.5;690.0;690.5;400.5;138.5;-157.0;332.0;438.5;30.5
450;-118.5;438.5;882.0;1152.5;660.5;410.5;182.0;329.0;820.5;320.5
451;410.0;788.0;1099.0;1071.5;502.0;418.0;606.0;404.5;933.0;595.0
452;1.5;-44.5;577.5;790.5;397.5;847.5;462.5;647.0;415.0;340.5
453;-721.0;-663.5;317.5;552.0;90.5;580.5;237.5;600.5;211.5;0.0
454;-612.0;-649.0;338.0;668.5;275.0;409.0;0.0;716.0;75.0;0.0
455;-163.5;-321.5;361.5;551.5;111.0;507.5;0.0;721.5;0.0;0.0
456;-610.0;-382.5;139.0;331.0;-683.5;251.0;-103.0;258.5;-366.0;-266.0
457;-1176.5;-412.0;0.0;200.0;-1196.0;-276.0;-512.0;340.5;-905.0;-146.0
458;-1211.0;-511.0;-554.5;141.5;-974.0;-486.5;-893.5;-221.0;-1277.0;-150.0
459;-1210.5;-942.0;-1126.0;85.0;-1231.0;-962.0;-1121.5;-1065.5;-1186.0;-469.5
460;-1206.5;-958.5;-1126.0;105.5;-1030.0;-1238.0;-844.5;-1137.0;-1286.0;-645.0
461;-1206.0;-810.5;-493.5;149.0;-974.0;-1283.5;-368.0;-1138.0;-527.0;-438.0
462;-324.5;173.0;-39.0;307.0;-956.5;-968.0;419.5;-489.0;-21.0;249.0
463;428.5;297.5;452.5;800.0;-768.0;-1123.0;903.5;118.5;164.0;572.5
464;375.5;500.0;896.0;1046.0;-571.0;-1044.5;1445.5;371.5;437.5;745.0
465;387.0;554.0;1200.5;760.0;-3.0;-88.5;1441.0;373.5;413.0;775.5
466;162.0;449.0;1276.5;655.0;367.0;0.0;1445.0;376.5;324.0;571.0
467;0.0;768.5;1269.5;363.0;514.5;42.5;1442.0;215.5;297.5;483.5
468;333.5;934.0;571.0;148.5;1142.0;215.0;732.0;408.5;254.5;604.5
469;246.5;868.0;1025.5;153.0;1025.5;44.0;637.5;409.0;421.0;383.0
470;254.0;921.0;1248.0;273.5;716.0;-532.0;477.0;223.0;315.5;96.5
471;0.0;830.5;357.0;307.5;540.0;-827.0;593.0;182.0;297.0;161.5
472;0.0;731.0;-645.0;271.5;335.0;-483.0;526.0;225.5;432.5;397.0
473;0.0;375.5;-350.5;281.5;463.5;-210.0;459.5;257.5;439.5;694.5
474;0.0;766.5;833.5;590.5;754.5;314.5;459.0;349.5;435.0;854.5
475;181.5;889.0;1193.0;759.0;373.0;411.0;780.5;494.0;345.5;426.0
476;740.0;297.5;450.0;226.0;-76.5;307.5;727.5;56.0;431.0;362.0
477;0.0;198.0;156.0;328.0;-949.0;410.0;432.5;0.0;326.5;0.0
478;274.0;207.0;524.0;343.0;-1058.5;378.0;152.5;0.0;353.5;0.0
479;183.5;111.5;762.0;294.0;-977.5;254.5;215.0;0.0;261.5;0.0
480;-332.5;-435.5;314.5;364.0;-1190.0;128.5;87.5;-501.5;-366.0;-291.5
481;-980.5;-963.5;-426.0;487.0;-1295.5;0.0;0.0;-977.5;-905.0;-802.0
482;-1111.5;-963.5;-551.0;641.5;-1294.0;-404.0;-190.0;-977.0;-1277.0;-922.5
483;-1206.5;-659.5;-1214.0;75.0;-1293.5;-945.5;-774.0;-976.5;-1186.0;-1189.0
484;-1206.5;-895.0;-1290.5;-269.5;-1292.0;-961.5;-1283.0;-975.5;-1286.0;-1198.5
485;-1138.5;-962.5;-1097.0;-655.5;-1292.0;-310.5;-1279.5;-634.5;-527.0;-1285.5
486;352.0;-702.0;-310.5;-655.0;-1291.5;284.0;-640.0;-328.0;-21.0;-1284.5
487;947.5;8.0;1231.5;-654.0;-1291.0;965.5;104.5;-38.0;164.0;-1283.0
488;1173.5;148.0;1247.0;-312.5;-1292.0;1467.5;0.0;86.0;437.5;-464.0
489;775.5;395.0;1107.5;591.0;-385.0;1096.5;0.0;51.0;413.0;0.0
490;909.5;741.5;1120.5;735.5;286.5;813.5;0.0;43.5;324.0;0.0
491;708.0;888.0;1262.5;357.0;1134.0;327.0;0.0;184.5;297.5;-72.5
492;382.0;988.5;1192.0;169.5;995.5;334.0;0.0;460.0;254.5;-766.5
493;509.5;767.5;446.0;-351.5;0.0;362.5;0.0;240.5;421.0;-1038.0
494;317.0;673.5;-384.5;-784.5;-365.0;450.5;0.0;194.5;315.5;-1125.0
495;377.5;570.0;-998.5;-1102.0;-1169.0;557.0;0.0;204.0;297.0;-731.5
496;403.5;590.0;-1134.0;-1137.0;-1029.5;543.0;0.0;400.5;432.5;-301.0
497;392.5;595.0;-534.0;-718.0;-228.5;563.0;0.0;513.0;439.5;0.0
498;719.5;712.0;0.0;343.0;915.0;984.5;241.0;1.5;435.0;140.0
499;802.0;662.0;0.0;645.5;869.0;1417.5;315.0;160.5;345.5;75.5
500;591.5;290.0;0.0;230.5;243.0;510.0;0.0;171.5;431.0;0.0
501;434.0;0.0;260.5;-379.5;-636.5;324.5;0.0;108.5;326.5;-574.0
502;244.5;461.0;126.0;-107.5;-974.0;311.5;0.0;48.5;361.0;-314.5
503;452.5;331.5;204.0;330.0;-974.0;299.0;0.0;163.5;0.0;-57.0
504;-54.5;23.5;-245.0;-119.5;-1170.5;140.5;0.0;-230.0;-685.5;-49.5
505;-811.0;-302.5;-793.0;-778.5;-1290.5;0.0;0.0;-974.5;-877.5;-61.0
506;-1056.0;-456.5;-1159.0;-509.5;-1291.5;-421.0;0.0;-975.0;-951.0;-111.0
507;-1057.0;-849.5;-1292.0;-716.5;-1291.0;-1083.0;0.0;-975.0;-1106.5;-345.5
508;-1056.5;-964.0;-1222.0;-852.0;-1289.5;-1284.0;0.0;-975.0;-1285.0;-880.5
509;-1056.0;-821.0;-1132.5;-976.0;-1288.5;-1045.5;0.0;-974.0;-1286.0;-986.5
510;-342.5;-286.0;-547.0;-976.0;-442.0;-159.0;0.0;-719.0;-1233.0;-1017.5
511;131.5;404.0;199.5;-976.0;500.5;387.0;445.5;-31.5;-1183.5;-923.0
512;403.0;451.0;364.0;-975.5;881.0;629.5;1473.5;260.0;-1092.5;-224.0
513;612.5;413.0;341.0;-851.5;893.5;434.5;1434.5;418.5;-547.0;-36.0
514;912.0;573.5;486.5;-490.0;941.5;396.0;1271.0;372.0;-733.0;-23.5
515;981.5;271.5;433.0;-490.5;1309.5;506.5;784.5;376.0;-543.0;-21.5
516;463.0;369.5;482.5;-490.0;592.5;380.5;686.0;354.0;-369.0;-22.5
517;324.0;352.0;972.5;-756.5;649.5;373.5;321.0;360.0;-390.0;-39.0
518;295.5;820.5;499.0;-1047.5;614.0;482.0;364.0;110.5;-492.5;1.5
519;362.5;417.0;64.0;-1132.5;284.0;388.0;0.0;36.0;-783.5;0.5
520;367.5;438.0;4.5;-1130.5;419.5;385.5;0.0;61.5;-352.5;94.0
521;431.5;540.0;367.5;-1132.5;329.0;414.5;767.5;371.5;211.5;90.0
522;848.5;725.5;285.0;-110.0;737.0;509.0;1218.0;413.5;401.5;278.0
523;1023.0;1020.0;374.0;962.5;932.5;537.5;1302.0;407.5;497.5;397.5
524;555.0;583.5;226.0;453.5;267.0;344.5;846.0;136.0;566.5;164.5
525;256.0;260.0;192.5;275.0;-420.0;208.0;0.0;34.0;298.0;0.0
526;200.0;203.0;350.5;385.0;-298.0;662.0;0.0;163.0;471.5;0.0
527;281.0;388.5;122.5;256.0;0.0;348.5;0.0;350.0;0.0;-219.5
528;-187.0;247.0;-138.5;388.0;-447.5;30.5;0.0;-32.0;-685.5;-264.0
529;-774.5;-210.0;-529.0;302.0;-1179.0;-798.0;0.0;-855.0;-877.5;-223.0
530;-1050.0;-514.5;-956.5;-80.5;-1293.5;-1166.5;0.0;-975.0;-951.0;-229.0
531;-1215.5;-872.0;-1150.0;-958.5;-772.5;-1286.0;0.0;-975.0;-1106.5;-861.5
532;-1213.0;-969.0;-1291.5;-1130.0;-1106.0;-1284.0;0.0;-975.0;-1285.0;-1277.0
533;-1144.0;-968.0;-1226.0;-767.0;-1291.5;-1205.5;0.0;-975.0;-1286.0;-934.5
534;-224.0;-233.5;-778.5;290.0;280.5;-116.0;0.0;-929.0;-1233.0;143.0
535;880.5;445.0;-650.5;1068.0;1371.0;331.5;0.0;-684.5;-1183.5;991.5
536;982.0;779.5;-651.0;1033.0;1395.0;442.0;0.0;-421.5;-1092.5;1230.5
537;1016.0;771.0;-78.0;1039.0;1200.0;1258.0;0.0;-77.0;-547.0;1218.5
538;1121.5;773.5;0.0;1031.5;933.5;1296.5;0.0;0.0;-733.0;1467.5
539;1169.5;415.5;145.0;1084.0;823.0;1344.0;0.0;0.0;-543.0;1481.5
540;899.0;293.0;386.0;1134.5;963.0;1158.5;0.0;0.0;-369.0;1288.0
541;875.0;245.5;358.0;513.0;1006.0;445.0;0.0;0.0;-390.0;893.0
542;876.5;287.5;87.0;438.5;708.5;370.0;0.0;-308.0;-492.5;1036.5
543;755.0;232.0;-144.5;514.5;514.0;524.5;0.0;-2.5;-783.5;1127.5
544;804.5;386.0;-9.5;697.0;349.0;659.5;0.0;0.0;-352.5;994.5
545;812.5;520.0;0.0;691.0;214.5;987.5;237.0;67.5;211.5;868.0
546;1122.5;745.5;0.0;1082.5;304.0;1387.0;785.0;342.5;401.5;914.5
547;874.5;779.5;0.0;1138.5;304.0;1457.5;1182.5;95.0;497.5;905.5
548;348.0;400.0;-135.0;961.0;31.0;738.5;1077.5;-290.5;566.5;189.5
549;390.5;87.0;-1014.0;286.0;-704.0;413.5;384.0;-784.0;298.0;-280.0
550;194.5;356.5;-611.5;246.5;-1301.0;377.0;0.0;-689.5;471.5;-323.0
551;-341.5;429.0;0.0;347.5;-1208.0;346.0;1.0;-488.5;0.0;-323.0
552;-935.0;218.5;-275.0;216.5;-1192.5;375.5;0.0;-488.0;556.5;-707.0
553;-1217.0;0.0;-893.0;-372.5;-1295.0;185.0;0.0;-488.0;87.0;-1286.0
554;-1219.0;-303.0;-1290.5;-702.5;-1295.0;-350.0;0.0;-651.5;1.5;-1286.0
555;-1218.0;-769.5;-1291.0;-816.0;-1294.0;-796.0;0.0;-915.5;244.5;-1282.0
556;-1220.0;-970.0;-1289.0;-816.0;-1292.0;-884.0;0.0;-971.5;-217.0;-1281.0
557;-1218.5;-970.0;-1288.5;-561.0;-1292.0;198.5;0.0;-970.0;-246.0;-421.0
558;-860.5;-969.5;-1286.5;524.5;-510.5;672.5;0.0;-970.0;775.0;154.0
559;259.0;-527.0;-1285.0;1164.5;44.5;1070.0;0.0;-969.5;1270.0;522.0
560;275.0;-325.5;-1287.0;1263.0;463.5;1161.0;0.0;-620.5;1528.5;937.0
561;473.5;55.0;-1196.5;1190.0;303.5;1181.0;60.0;-27.0;1457.0;1128.0
562;378.0;143.5;-167.5;1157.0;364.0;1179.0;689.0;36.5;1392.5;1102.5
563;404.5;121.5;-114.5;1143.0;198.5;1137.0;747.0;0.0;1114.0;1410.0
564;257.0;90.5;-647.0;1113.5;-300.5;1130.5;548.5;0.0;1170.5;1440.0
565;298.5;-173.5;-1088.0;1072.5;-1211.0;973.0;226.5;0.0;1089.5;796.0
566;344.0;-830.5;-1283.5;827.5;-1292.0;958.5;0.0;-458.0;545.5;797.5
567;128.5;-968.5;-1283.5;735.5;-1292.0;997.5;624.0;-354.5;418.0;873.5
568;0.0;-910.5;-752.0;1144.0;-1291.0;1062.5;988.0;0.0;344.0;817.5
569;177.0;-238.5;-536.5;664.0;-1290.0;1219.5;1242.0;401.5;320.5;833.5
570;366.5;76.0;0.0;819.0;-253.0;1194.5;1270.5;395.0;438.5;1186.5
571;709.5;81.5;0.0;906.5;-176.0;1279.0;1209.5;442.0;457.5;1509.0
572;310.0;101.0;-259.0;391.5;-857.0;709.0;944.0;224.5;350.0;942.5
573;420.5;20.5;-647.0;56.5;-1130.0;274.5;308.0;0.0;292.5;479.0
574;320.5;149.0;-363.5;221.0;-802.5;285.0;135.5;46.5;338.0;286.0
575;330.0;96.5;0.0;317.5;-648.5;38.5;304.5;247.0;321.5;101.0
576;-94.5;-63.5;0.0;319.0;-416.0;-325.5;420.0;640.0;556.5;-57.0
577;-781.5;-449.5;0.0;-190.5;-676.5;-55.0;281.0;399.0;87.0;-83.5
